Datetime,TotalCoolingSensibleLoad (W) Building 7,TotalCoolingSensibleLoad (W) Building 15,TotalCoolingSensibleLoad (W) Building 17,TotalCoolingSensibleLoad (W) Building 21,TotalCoolingSensibleLoad (W) Building 25,TotalCoolingSensibleLoad (W) Building 35,TotalHeatingSensibleLoad (W) Building 7,TotalHeatingSensibleLoad (W) Building 15,TotalHeatingSensibleLoad (W) Building 17,TotalHeatingSensibleLoad (W) Building 21,TotalHeatingSensibleLoad (W) Building 25,TotalHeatingSensibleLoad (W) Building 35,TotalWaterHeating (W) Building 7,TotalWaterHeating (W) Building 15,TotalWaterHeating (W) Building 17,TotalWaterHeating (W) Building 21,TotalWaterHeating (W) Building 25,TotalWaterHeating (W) Building 35
2017-03-16 20:00:00,-3015.7,0.0,-117782.7,-7383.0,-130201.8,0,0.0,765.9,8012.6,2806.9,27457.5,0.0,29971.7,2194.2,37279.8,310.7,42486.2,0.0
2017-03-16 21:00:00,-2362.3,0.0,-123939.8,-6148.7,-133644.3,0,0.0,0.0,8054.5,3191.2,25065.5,0.0,30659.7,78.1,38277.1,309.9,43653.6,0.0
2017-03-16 22:00:00,-42.0,0.0,-114826.2,-3867.7,-121451.4,0,0.0,0.0,9281.4,4311.3,27275.9,0.0,29179.0,77.2,36345.1,309.0,41384.2,0.0
2017-03-16 23:00:00,0.0,0.0,-89434.9,-2709.6,-98220.8,0,0.0,0.0,11650.2,5710.8,31012.7,0.0,26226.2,76.3,32659.5,308.1,37234.2,0.0
2017-03-17 00:00:00,0.0,0.0,-71322.5,-2482.4,-77332.5,0,0.0,0.0,12053.5,5772.2,30861.1,0.0,25475.7,75.4,31718.6,310.7,36148.5,0.0
2017-03-17 01:00:00,0.0,0.0,-68677.9,-2549.1,-73571.9,0,0.0,0.0,10729.1,4825.2,26811.6,0.0,308.4,76.2,30749.3,309.9,35021.5,0.0
2017-03-17 02:00:00,0.0,0.0,-61705.6,-2200.9,-64193.6,0,0.0,0.0,13554.8,6679.6,33659.5,0.0,303.5,77.8,30734.4,309.0,35067.4,0.0
2017-03-17 03:00:00,0.0,0.0,-56642.0,-1689.1,-58759.7,0,0.0,0.0,21065.2,11270.3,50675.3,0.0,298.4,76.8,30769.7,308.1,35019.0,0.0
2017-03-17 04:00:00,0.0,0.0,-56377.0,-1860.2,-59550.3,0,1864.0,0.0,19227.6,9730.5,44622.6,0.0,305.5,75.9,31668.8,310.7,36092.1,0.0
2017-03-17 05:00:00,0.0,0.0,0.0,-1645.1,0.0,0,1138.8,113.3,0.0,11584.9,0.0,0.0,304.7,75.0,32563.3,309.9,37172.2,0.0
2017-03-17 06:00:00,0.0,0.0,0.0,-2608.8,0.0,0,609.5,7530.1,0.0,10348.8,0.0,0.0,24676.3,77.6,37235.0,309.0,42425.8,0.0
2017-03-17 07:00:00,-325.1,0.0,-52306.6,-3437.1,-56170.1,0,64.7,19780.9,43998.5,8384.6,98184.6,0.0,31452.4,1038.0,39269.4,308.1,44516.8,0.0
2017-03-17 08:00:00,-61.8,0.0,-27683.6,-52.6,-46011.2,0,60.5,9140.8,5.7,1101.9,6530.5,0.0,30691.2,1548.0,38116.0,13775.3,43559.6,0.0
2017-03-17 09:00:00,-764.8,0.0,-27723.8,-10225.4,-41652.0,0,45.1,4448.9,55730.1,10191.6,103803.9,0.0,29106.3,2127.0,36310.7,13777.4,41362.9,0.0
2017-03-17 10:00:00,-425.7,0.0,-33598.3,-8055.6,-39862.6,0,34.9,2930.3,28464.5,10363.6,64964.2,0.0,28403.1,2703.5,35385.3,13778.2,40312.2,0.0
2017-03-17 11:00:00,-2321.8,0.0,0.0,-7384.4,-26091.5,0,7.7,1284.8,0.0,772.7,4409.3,0.0,29186.6,3729.2,36272.1,13778.6,41438.2,0.0
2017-03-17 12:00:00,-4020.2,0.0,-14021.6,-7880.7,-29784.1,0,0.0,805.9,15.6,996.7,4562.4,0.0,28394.5,4050.3,35369.5,13778.7,40321.5,0.0
2017-03-17 13:00:00,-2357.7,0.0,0.0,-10913.0,-25184.7,0,0.0,0.0,0.0,324.8,1847.4,0.0,27640.9,3989.9,34476.5,13778.7,39225.7,0.0
2017-03-17 14:00:00,-3381.8,0.0,-10724.2,-11195.9,-27377.8,0,0.0,0.0,0.0,157.4,910.0,0.0,26922.0,3277.5,33504.2,13778.7,38215.0,0.0
2017-03-17 15:00:00,0.0,0.0,-14375.4,-11576.3,-33468.5,0,0.0,0.0,0.0,93.3,630.6,0.0,26922.4,2959.4,33509.5,13778.7,38222.1,0.0
2017-03-17 16:00:00,-1635.5,0.0,-23887.5,-14010.5,-36774.3,0,0.0,0.0,49152.6,6875.0,90690.1,0.0,26924.4,3027.1,33513.9,310.7,38206.5,0.0
2017-03-17 17:00:00,-3086.2,0.0,-47381.6,-4611.4,-55987.6,0,0.0,276.9,21274.6,5348.8,48377.5,0.0,28405.7,3088.0,35370.6,309.9,40298.0,0.0
2017-03-17 18:00:00,-6072.7,0.0,-38086.4,-1164.0,-55356.9,0,0.0,838.1,0.0,160.3,802.5,0.0,30599.6,2764.9,38201.2,309.0,43455.4,0.0
2017-03-17 19:00:00,-5020.5,0.0,-74319.1,-3941.7,-81463.2,0,0.0,2776.3,40388.5,6940.9,85293.3,0.0,31415.5,2254.8,39133.6,308.1,44732.4,0.0
2017-03-17 20:00:00,-5685.0,0.0,-101244.9,-4465.6,-109159.3,0,0.0,3268.5,20861.2,7337.8,50629.4,0.0,29884.3,2190.9,37247.2,310.7,42430.0,0.0
2017-03-17 21:00:00,-2969.0,0.0,-108048.0,-4394.2,-114868.4,0,0.0,0.0,21703.3,6040.4,49780.6,0.0,30683.6,78.1,38147.2,309.9,43518.5,0.0
2017-03-17 22:00:00,0.0,0.0,-104969.8,-3321.0,-111300.8,0,14.2,0.0,19913.2,6059.9,45037.9,0.0,29133.9,77.2,36356.9,309.0,41358.2,0.0
2017-03-17 23:00:00,0.0,0.0,-77004.9,-2139.3,-85893.0,0,58.4,0.0,29964.3,10630.0,63221.9,0.0,26186.4,76.3,32565.5,308.1,37151.4,0.0
2017-03-18 00:00:00,0.0,0.0,-64529.1,-2163.5,-69574.8,0,0.0,0.0,27721.4,9321.3,56982.8,0.0,25431.4,75.4,31669.7,310.7,36091.7,0.0
2017-03-18 01:00:00,0.0,0.0,-62177.1,-1909.1,-66748.4,0,0.0,0.0,30213.8,10898.9,61690.2,0.0,308.5,76.2,30728.0,309.9,34992.7,0.0
2017-03-18 02:00:00,0.0,0.0,-57527.0,-1844.9,-60608.9,0,0.0,0.0,30024.2,10796.9,60542.4,0.0,303.3,77.8,30671.6,309.0,34998.4,0.0
2017-03-18 03:00:00,0.0,0.0,-55732.6,-1812.0,-58164.5,0,0.0,0.0,30507.0,10967.9,60567.6,0.0,298.3,76.9,30709.6,308.1,34963.1,0.0
2017-03-18 04:00:00,0.0,0.0,-54362.3,-1534.7,-56018.9,0,3748.2,0.0,34753.5,13250.4,69454.0,0.0,305.9,75.9,31623.6,310.7,36038.9,0.0
2017-03-18 05:00:00,0.0,0.0,0.0,-1410.7,0.0,0,2947.5,841.2,0.0,13640.7,0.0,0.0,304.6,75.0,32520.7,309.9,37102.3,0.0
2017-03-18 06:00:00,0.0,0.0,0.0,-1774.6,0.0,0,1844.2,11777.7,0.0,12237.3,0.0,0.0,24636.9,77.6,35316.9,309.0,40236.6,0.0
2017-03-18 07:00:00,-696.5,0.0,-42295.2,-2401.5,-48691.8,0,90.9,28146.4,61262.5,10097.2,120096.2,0.0,24661.7,1356.1,37175.3,308.1,42381.5,0.0
2017-03-18 08:00:00,-235.7,0.0,-31581.9,-1260.1,-48203.4,0,67.0,14760.4,0.0,642.1,5386.7,0.0,24656.0,1612.1,37177.0,13776.1,42382.8,0.0
2017-03-18 09:00:00,-758.6,0.0,-35457.3,-12190.1,-47663.0,0,30.5,5092.0,32671.6,4765.2,67573.3,0.0,29862.8,1803.2,37179.8,13777.7,42383.4,0.0
2017-03-18 10:00:00,-982.3,0.0,-40295.0,-9672.3,-46070.2,0,14.2,1831.4,18924.9,5291.6,45944.0,0.0,29056.3,2764.1,36292.8,13778.3,41313.0,0.0
2017-03-18 11:00:00,-2705.1,0.0,-9791.3,-10633.1,-37322.4,0,0.0,82.3,0.0,0.0,635.5,0.0,29849.0,3530.1,37165.5,13778.6,42371.0,0.0
2017-03-18 12:00:00,-6172.9,0.0,-13896.3,-12724.6,-42089.9,0,0.0,0.0,0.0,0.0,246.8,0.0,29852.6,3852.7,37165.1,13778.7,42372.1,0.0
2017-03-18 13:00:00,-6904.6,-319.7,-27384.3,-14718.7,-46352.6,0,0.0,0.0,0.0,0.0,72.6,0.0,29124.4,3913.8,36215.4,13778.7,41312.0,0.0
2017-03-18 14:00:00,-6942.9,-280.2,-29374.0,-16698.4,-45132.2,0,0.0,0.0,0.0,0.0,3.6,0.0,28369.5,3213.4,35314.8,13778.7,40244.8,0.0
2017-03-18 15:00:00,-5985.6,0.0,-14767.8,-15754.2,-38870.6,0,0.0,0.0,0.0,0.0,0.0,0.0,28363.0,3145.0,35321.2,13778.7,40254.6,0.0
2017-03-18 16:00:00,-5196.8,0.0,-32497.4,-25227.2,-46657.2,0,0.0,0.0,14769.6,22.2,31900.1,0.0,27584.5,3081.6,34393.7,310.7,39213.8,0.0
2017-03-18 17:00:00,-5724.6,0.0,-52969.1,-8259.8,-60071.6,0,0.0,0.0,9273.3,463.1,26928.1,0.0,28362.3,3021.8,35306.8,309.9,40240.5,0.0
2017-03-18 18:00:00,-9251.8,0.0,-43166.6,-2183.8,-67825.6,0,0.0,106.4,0.0,0.0,113.7,0.0,30656.2,2892.8,38123.0,309.0,43444.9,0.0
2017-03-18 19:00:00,-8993.6,0.0,-72853.2,-6328.7,-82319.2,0,0.0,1182.7,17834.3,1413.9,48748.5,0.0,30558.6,2378.9,38186.8,308.1,43528.8,0.0
2017-03-18 20:00:00,-4198.3,0.0,-93362.7,-6313.4,-102135.7,0,0.0,2096.0,6540.2,1109.2,21687.3,0.0,29862.4,1932.0,37166.9,310.7,42371.5,0.0
2017-03-18 21:00:00,-3531.7,0.0,-103503.6,-6016.1,-109555.4,0,0.0,4036.5,8188.5,1136.9,24989.8,0.0,30565.9,1483.6,38081.6,309.9,43401.0,0.0
2017-03-18 22:00:00,-1477.7,0.0,-97855.1,-4590.8,-105313.0,0,0.0,0.0,6966.1,993.9,20212.3,0.0,28356.1,75.3,35305.1,309.0,40243.5,0.0
2017-03-18 23:00:00,0.0,0.0,-73115.8,-2948.3,-82683.4,0,0.0,0.0,10194.8,1965.0,25761.5,0.0,26875.6,76.6,33463.7,308.1,38143.7,0.0
2017-03-19 00:00:00,0.0,0.0,-59731.0,-2516.9,-65516.3,0,0.0,0.0,15146.6,4268.0,36233.2,0.0,26142.0,77.7,32563.7,310.7,37105.8,0.0
2017-03-19 01:00:00,0.0,0.0,-57345.1,-2281.3,-62748.6,0,0.0,0.0,17801.7,5612.3,41380.4,0.0,308.4,76.7,31567.3,309.9,35978.9,0.0
2017-03-19 02:00:00,0.0,0.0,-52420.9,-2052.3,-55939.4,0,0.0,0.0,20022.5,7004.9,45829.4,0.0,303.4,75.8,31561.0,309.0,35972.4,0.0
2017-03-19 03:00:00,0.0,0.0,-50076.0,-1890.6,-53083.8,0,0.0,0.0,22206.1,8379.0,49786.5,0.0,298.4,74.9,31562.0,308.1,35974.0,0.0
2017-03-19 04:00:00,0.0,0.0,-48993.0,-1786.5,-51551.0,0,1866.0,0.0,24088.4,9211.7,52825.6,0.0,305.6,77.9,31562.9,310.7,35975.6,0.0
2017-03-19 05:00:00,0.0,0.0,-48336.9,-1714.0,-50885.6,0,1087.4,0.0,25118.4,9236.2,54272.5,0.0,304.7,77.3,33402.2,309.9,38081.3,0.0
2017-03-19 06:00:00,0.0,0.0,-56349.8,-1978.4,-59850.5,0,552.2,0.0,25848.8,9233.2,56183.3,0.0,24596.9,76.4,37117.5,309.0,42306.4,0.0
2017-03-19 07:00:00,-370.8,0.0,0.0,-2524.4,0.0,0,44.1,423.6,0.0,8344.4,0.0,0.0,24624.0,75.5,37116.4,308.1,42307.8,0.0
2017-03-19 08:00:00,-737.5,0.0,0.0,-1287.3,0.0,0,38.9,10961.8,0.0,752.2,0.0,0.0,24609.7,76.0,37115.6,13774.9,42307.7,0.0
2017-03-19 09:00:00,0.0,0.0,-47837.2,-10628.5,-54660.3,0,39.6,24588.5,52333.1,10639.3,114075.9,0.0,24607.4,972.1,38068.9,13777.2,43461.3,0.0
2017-03-19 10:00:00,-1569.6,0.0,-49964.2,-8270.5,-55606.1,0,21.5,11098.6,31939.3,10879.2,72063.7,0.0,29797.5,1927.5,37115.9,13778.2,42313.1,0.0
2017-03-19 11:00:00,-2708.7,0.0,-13029.9,-7660.9,-35131.3,0,4.9,9817.2,0.0,641.4,5508.2,0.0,29798.4,2055.2,37114.3,13778.5,42309.6,0.0
2017-03-19 12:00:00,-2933.9,0.0,-23619.0,-7962.2,-37980.8,0,0.0,4107.1,0.0,556.1,3958.3,0.0,28316.0,2377.0,35277.8,13778.7,40179.6,0.0
2017-03-19 13:00:00,-437.1,0.0,-14366.4,-8614.1,-29199.9,0,0.0,3255.8,0.0,1245.7,6231.9,0.0,28320.9,2376.8,35280.0,13778.7,40160.9,0.0
2017-03-19 14:00:00,0.0,0.0,-14267.8,-8733.5,-27784.1,0,0.0,3099.6,146.9,2143.9,9507.3,0.0,26841.9,2248.2,33395.2,13778.7,38071.8,0.0
2017-03-19 15:00:00,0.0,0.0,-13612.4,-8698.7,-27221.8,0,0.0,2850.2,259.3,2456.0,11023.8,0.0,26833.4,2312.2,33394.1,13778.7,38086.1,0.0
2017-03-19 16:00:00,-585.3,0.0,-9357.5,-11342.2,-24544.8,0,0.0,2292.4,69396.3,11663.3,117952.5,0.0,26816.5,2439.6,33406.2,310.7,38097.9,0.0
2017-03-19 17:00:00,-2641.8,0.0,-36964.8,-3051.1,-42725.7,0,0.0,4219.2,38154.0,10963.2,81576.9,0.0,28297.5,2247.8,35262.9,309.9,40214.1,0.0
2017-03-19 18:00:00,-3684.3,0.0,-20739.5,-1631.8,-40907.0,0,0.0,6615.0,0.0,225.7,985.4,0.0,29806.2,1670.9,37114.6,309.0,42306.9,0.0
2017-03-19 19:00:00,-3500.9,0.0,-66088.4,-3553.4,-68748.9,0,0.0,0.0,40580.4,7052.0,82902.6,0.0,29807.3,78.1,37113.8,308.1,42305.9,0.0
2017-03-19 20:00:00,-3811.4,0.0,-85154.0,-3794.0,-92585.2,0,0.0,0.0,28511.2,9942.2,65703.7,0.0,28298.2,77.2,35271.6,310.7,40158.6,0.0
2017-03-19 21:00:00,-686.4,0.0,-88123.5,-3322.8,-94216.3,0,0.0,0.0,35980.3,11448.7,78064.2,0.0,29804.2,76.3,37115.9,309.9,42302.7,0.0
2017-03-19 22:00:00,0.0,0.0,-79578.4,-1890.7,-85278.4,0,26.5,0.0,41740.8,15537.0,88524.2,0.0,28302.7,75.4,35280.5,309.0,40169.9,0.0
2017-03-19 23:00:00,0.0,0.0,-68241.8,-1055.0,-70330.8,0,221.3,0.0,47114.1,18305.4,96801.8,0.0,25350.4,76.3,31575.1,308.1,35976.6,0.0
2017-03-20 00:00:00,0.0,0.0,-61748.0,-1026.8,-60615.1,0,0.0,0.0,47400.8,18762.2,96181.1,0.0,25351.2,77.7,31573.2,310.7,35978.2,0.0
2017-03-20 01:00:00,0.0,0.0,-57495.8,-995.7,-57540.2,0,0.0,0.0,46930.5,18553.6,94076.7,0.0,308.5,76.8,30581.3,309.9,34906.9,0.0
2017-03-20 02:00:00,0.0,0.0,-55217.7,-986.8,-54403.7,0,0.0,0.0,46640.2,18443.4,92593.1,0.0,303.4,75.9,30610.3,309.0,34843.2,0.0
2017-03-20 03:00:00,0.0,0.0,-53768.3,-919.5,-52957.5,0,0.0,0.0,47527.2,19012.1,93843.3,0.0,298.3,75.0,30587.4,308.1,34893.6,0.0
2017-03-20 04:00:00,0.0,0.0,-52971.6,-864.7,-51224.3,0,5106.0,0.0,55765.2,23280.3,110424.8,0.0,305.7,77.6,31510.4,310.7,35926.3,0.0
2017-03-20 05:00:00,0.0,0.0,0.0,-870.1,0.0,0,3741.8,3939.7,0.0,21333.7,0.0,0.0,304.7,77.4,32462.7,309.9,36937.8,0.0
2017-03-20 06:00:00,0.0,0.0,0.0,-1429.9,0.0,0,2630.5,20368.9,0.0,20718.8,7.4,0.0,24556.1,76.4,37049.9,309.0,42242.1,0.0
2017-03-20 07:00:00,-217.0,0.0,-46516.9,-2245.1,-53314.6,0,212.9,38506.9,91243.0,18833.3,188305.1,0.0,31355.1,1031.1,38856.1,308.1,44368.6,0.0
2017-03-20 08:00:00,-122.6,0.0,-25717.5,-66.6,-44320.8,0,97.2,23063.8,507.7,4104.3,21751.2,0.0,30435.1,1545.0,38008.1,13777.7,43356.0,0.0
2017-03-20 09:00:00,-1345.3,0.0,-26242.7,-8755.0,-39086.4,0,69.6,10423.6,80951.0,17235.4,146593.9,0.0,29046.8,2116.5,36120.8,13778.2,41145.4,0.0
2017-03-20 10:00:00,-193.4,0.0,-32757.7,-7397.0,-36796.9,0,62.3,8741.6,63629.8,21171.6,133265.2,0.0,28246.5,2691.2,35227.9,13778.6,40131.7,0.0
2017-03-20 11:00:00,-3048.7,0.0,0.0,-6988.4,-24742.9,0,21.7,5389.3,11.0,2345.3,11538.2,0.0,28988.2,3711.3,36074.8,13778.7,41173.4,0.0
2017-03-20 12:00:00,-4446.6,0.0,-13076.8,-7125.2,-28439.9,0,0.0,4184.5,892.8,4017.7,15993.4,0.0,28280.1,4026.8,35216.4,13778.7,40116.7,0.0
2017-03-20 13:00:00,-5032.5,0.0,-15478.7,-8121.4,-28517.0,0,0.0,2995.6,380.1,3898.6,13641.5,0.0,27506.0,3965.0,34263.9,13778.7,39080.6,0.0
2017-03-20 14:00:00,-956.3,0.0,-14166.6,-8507.8,-27542.6,0,0.0,2260.1,1370.5,4107.1,15335.1,0.0,26790.4,3266.4,33361.7,13778.7,38007.1,0.0
2017-03-20 15:00:00,0.0,0.0,-17182.5,-8763.3,-30690.2,0,0.0,1047.4,940.9,3364.5,11070.1,0.0,26797.2,2948.4,33375.4,13778.7,38025.8,0.0
2017-03-20 16:00:00,-960.7,0.0,-22248.3,-10463.7,-34051.8,0,0.0,1670.4,83326.3,17435.7,143476.1,0.0,26794.4,3007.8,33361.9,310.7,38041.8,0.0
2017-03-20 17:00:00,-3035.3,0.0,-45109.9,-3084.8,-48007.2,0,0.0,2771.6,52584.9,15284.6,103268.9,0.0,28243.6,3071.1,35169.9,309.9,40117.4,0.0
2017-03-20 18:00:00,-4260.2,0.0,-36924.3,-573.3,-49125.9,0,0.0,3706.1,4.6,1243.0,4045.8,0.0,30461.0,2756.3,37963.9,309.0,43233.0,0.0
2017-03-20 19:00:00,-5221.9,0.0,-74016.5,-2802.7,-68974.3,0,0.0,6056.1,67907.9,14530.1,123800.4,0.0,31316.9,2244.8,38954.2,308.1,44432.0,0.0
2017-03-20 20:00:00,-3871.8,0.0,-91720.9,-3184.5,-96324.3,0,6.7,6647.0,45006.0,16068.8,92555.5,0.0,29749.1,2180.5,37049.7,310.7,42227.1,0.0
2017-03-20 21:00:00,-2404.2,0.0,-98456.7,-3163.3,-102062.7,0,25.7,0.0,45971.0,14617.2,91716.7,0.0,30462.6,78.1,38003.8,309.9,43303.3,0.0
2017-03-20 22:00:00,0.0,0.0,-93126.3,-2113.1,-98279.6,0,49.9,0.0,44962.8,15974.7,89644.8,0.0,29034.0,77.1,36115.3,309.0,41172.1,0.0
2017-03-20 23:00:00,0.0,0.0,-74440.1,-1289.6,-77617.9,0,719.6,0.0,51430.1,19051.5,99769.4,0.0,26039.3,76.2,32461.8,308.1,36998.1,0.0
2017-03-21 00:00:00,0.0,0.0,-62814.0,-1077.8,-59756.9,0,0.0,0.0,55126.0,20641.2,105151.4,0.0,25312.5,75.3,31508.9,310.7,35910.4,0.0
2017-03-21 01:00:00,0.0,0.0,-59218.4,-1012.5,-55639.7,0,0.0,0.0,59520.4,22916.3,113254.1,0.0,308.5,76.6,30530.2,309.9,34798.1,0.0
2017-03-21 02:00:00,0.0,0.0,-55970.3,-987.4,-53620.3,0,0.0,0.0,55672.5,20994.7,104796.1,0.0,303.3,77.7,30567.6,309.0,34835.1,0.0
2017-03-21 03:00:00,0.0,0.0,-54704.8,-1006.7,-52535.7,0,0.0,0.0,53543.9,20084.4,100029.2,0.0,298.3,76.7,30519.3,308.1,34785.4,0.0
2017-03-21 04:00:00,0.0,0.0,-53910.9,-930.1,-51332.2,0,6054.3,0.0,57316.7,21985.3,107558.9,4.5,305.9,75.8,31464.5,310.7,35863.7,0.0
2017-03-21 05:00:00,0.0,0.0,0.0,-927.7,0.0,0,4837.1,4944.9,0.0,20751.3,0.0,27.8,304.6,74.9,32383.6,309.9,36901.9,0.0
2017-03-21 06:00:00,0.0,0.0,0.0,-1903.4,0.0,0,3130.1,18472.8,0.0,17736.6,0.0,35.5,24514.7,77.9,36980.1,309.0,42157.9,0.0
2017-03-21 07:00:00,-146.0,0.0,-49499.4,-2113.5,-52877.2,0,352.2,34358.8,86674.9,18532.7,174966.3,41.0,31268.5,1031.6,38953.8,308.1,44361.2,0.0
2017-03-21 08:00:00,0.0,0.0,-27334.7,-31.0,-44778.5,0,163.5,20092.9,244.0,2510.5,18193.0,12.3,30405.3,1538.3,37854.6,13777.6,43204.3,0.0
2017-03-21 09:00:00,-100.5,0.0,-27731.2,-8414.1,-38418.6,0,84.9,11238.4,81240.5,16364.2,147403.0,0.0,28976.2,2113.6,36084.9,13778.2,41105.1,0.0
2017-03-21 10:00:00,-933.9,0.0,-33542.5,-7398.7,-37083.2,0,60.6,8317.7,57467.2,16903.7,115691.1,0.0,28199.2,2685.8,35120.5,13778.6,40050.4,0.0
2017-03-21 11:00:00,-2792.8,0.0,0.0,-7239.9,-25591.7,0,0.0,1319.5,0.0,344.7,4887.2,0.0,28992.8,3705.3,36106.4,13778.7,41118.5,0.0
2017-03-21 12:00:00,-2590.4,0.0,-13909.0,-7732.4,-28751.6,0,0.0,416.2,0.0,1001.3,5331.8,0.0,28200.1,4024.2,35108.5,13778.7,40041.4,0.0
2017-03-21 13:00:00,-5380.8,0.0,-320.5,-10997.0,-26995.4,0,0.0,0.0,0.0,115.1,1336.8,0.0,27481.4,3964.0,34247.0,13778.7,39013.6,0.0
2017-03-21 14:00:00,-2112.4,0.0,-10664.1,-10905.6,-27273.2,0,0.0,0.0,0.0,334.1,1524.5,0.0,26747.7,3256.3,33275.0,13778.7,37944.5,0.0
2017-03-21 15:00:00,-766.6,0.0,-14300.1,-11077.1,-33657.6,0,0.0,0.0,0.0,401.0,1051.9,0.0,26722.4,2941.2,33291.4,13778.7,37964.5,0.0
2017-03-21 16:00:00,-438.1,0.0,-24552.0,-12623.5,-35511.0,0,0.0,0.0,56127.1,10412.2,100332.1,0.0,26731.9,3007.7,33307.4,310.7,37980.6,0.0
2017-03-21 17:00:00,-3259.7,0.0,-45716.8,-3726.1,-47607.5,0,0.0,358.1,29128.8,8766.9,71374.7,0.0,28217.7,3067.4,35171.3,309.9,40019.5,0.0
2017-03-21 18:00:00,-5842.2,0.0,-38051.8,-568.0,-51374.1,0,0.0,1496.7,5.3,727.9,2670.0,0.0,30512.9,2747.4,37845.7,309.0,43202.6,0.0
2017-03-21 19:00:00,-5211.9,0.0,-75002.0,-2761.0,-71359.1,0,0.0,4406.5,63368.1,14491.9,123055.7,0.0,31137.5,2240.5,38925.6,308.1,44299.3,0.0
2017-03-21 20:00:00,-4363.3,0.0,-91668.8,-3063.4,-97119.3,0,0.0,5350.2,39449.4,15341.8,87331.2,0.0,29703.0,2177.0,36975.9,310.7,42164.8,0.0
2017-03-21 21:00:00,-2108.6,0.0,-95498.8,-2792.6,-100788.8,0,8.6,0.0,46786.2,17003.4,99315.5,0.0,30456.9,78.1,37913.3,309.9,43321.8,0.0
2017-03-21 22:00:00,0.0,0.0,-92374.7,-2124.4,-98531.7,0,29.2,0.0,41164.8,15832.2,86268.7,0.0,28958.1,77.2,36059.9,309.0,41057.0,0.0
2017-03-21 23:00:00,0.0,0.0,-74448.4,-1331.8,-78788.2,0,449.9,0.0,47129.9,18742.9,95328.3,0.0,25994.1,76.3,32405.6,308.1,36905.6,0.0
2017-03-22 00:00:00,0.0,0.0,-62890.8,-1096.3,-60113.1,0,0.0,0.0,54029.9,21747.2,106455.8,0.0,25266.6,75.4,31451.8,310.7,35854.3,0.0
2017-03-22 01:00:00,0.0,0.0,-59308.1,-1158.7,-57730.7,0,0.0,0.0,51153.0,19955.7,98605.7,0.0,308.5,76.2,30483.4,309.9,34787.1,0.0
2017-03-22 02:00:00,0.0,0.0,-56123.4,-1008.5,-54036.3,0,0.0,0.0,54606.0,21722.3,104870.9,0.0,303.4,77.8,30507.0,309.0,34724.4,0.0
2017-03-22 03:00:00,0.0,0.0,-54825.4,-961.3,-52046.2,0,0.0,0.0,59217.7,24294.3,113855.8,0.0,298.3,76.8,30474.1,308.1,34779.4,0.0
2017-03-22 04:00:00,0.0,0.0,-54007.9,-1028.0,-51654.1,0,6575.0,0.0,53784.9,20924.6,101237.9,49.6,305.7,75.9,31415.3,310.7,35791.9,0.0
2017-03-22 05:00:00,0.0,0.0,-56765.0,-937.1,-54476.4,0,5366.3,5962.3,58600.8,22738.5,110841.1,176.1,304.6,75.0,32315.9,309.9,36826.6,0.0
2017-03-22 06:00:00,0.0,0.0,-64204.1,-1993.7,-62701.6,0,3543.7,19780.8,49642.9,18039.7,96093.7,216.5,24472.5,77.6,36925.2,309.0,42125.1,0.0
2017-03-22 07:00:00,-72.8,0.0,-62146.5,-2584.3,-60409.7,0,331.9,33885.2,42418.9,14366.1,80458.7,14.0,31189.1,1030.1,38813.3,308.1,44167.4,0.0
2017-03-22 08:00:00,0.0,0.0,-27602.2,-4.2,-42152.3,0,149.4,17246.0,46.8,2873.2,7488.2,0.0,30375.9,1535.7,37891.1,13777.2,43117.3,0.0
2017-03-22 09:00:00,-1094.2,0.0,-37591.9,-8078.7,-40572.1,0,90.8,7569.5,60203.1,17144.7,97717.1,0.0,28906.5,2110.3,35975.1,13778.1,41079.7,0.0
2017-03-22 10:00:00,0.0,0.0,-36229.0,-7217.1,-37202.7,0,43.9,3563.8,35359.3,14518.9,68198.7,0.0,28162.6,2680.5,35097.3,13778.5,39946.0,0.0
2017-03-22 11:00:00,-2067.1,0.0,-36.4,-6864.0,-24753.6,0,1.1,1557.6,0.0,1465.0,4835.9,0.0,28920.9,3698.9,35980.8,13778.7,41081.3,0.0
2017-03-22 12:00:00,-5064.1,0.0,-14058.9,-7510.8,-30037.8,0,0.0,984.4,2.1,1666.7,4595.3,0.0,28154.2,4018.5,35093.4,13778.7,39944.7,0.0
2017-03-22 13:00:00,-5368.0,0.0,-8361.4,-9402.0,-29672.5,0,0.0,638.5,0.0,1076.8,3059.8,0.0,27444.6,3956.8,34149.3,13778.7,38959.0,0.0
2017-03-22 14:00:00,-992.3,0.0,-10796.1,-9395.5,-25617.2,0,0.0,442.1,47.0,1683.2,3839.8,0.0,26682.4,3250.9,33252.8,13778.7,37867.2,0.0
2017-03-22 15:00:00,-162.8,0.0,-14444.0,-8807.7,-30616.6,0,0.0,43.8,314.6,2783.5,4608.7,0.0,26695.1,2935.0,33263.3,13778.7,37893.0,0.0
2017-03-22 16:00:00,-914.4,0.0,-22969.5,-10733.2,-34232.5,0,0.0,431.9,67917.5,16696.2,124261.9,0.0,26708.4,3002.5,33216.4,310.7,37918.2,0.0
