Datetime,TotalCoolingSensibleLoad (W) Building 1,TotalCoolingSensibleLoad (W) Building 2,TotalCoolingSensibleLoad (W) Building 3,TotalCoolingSensibleLoad (W) Building 4,TotalCoolingSensibleLoad (W) Building 5,TotalCoolingSensibleLoad (W) Building 6,TotalCoolingSensibleLoad (W) Building 8,TotalCoolingSensibleLoad (W) Building 9,TotalCoolingSensibleLoad (W) Building 12,TotalCoolingSensibleLoad (W) Building 14,TotalCoolingSensibleLoad (W) Building 19,TotalCoolingSensibleLoad (W) Building 23,TotalCoolingSensibleLoad (W) Building 26,TotalCoolingSensibleLoad (W) Building 27,TotalCoolingSensibleLoad (W) Building 32,TotalCoolingSensibleLoad (W) Building 33,TotalHeatingSensibleLoad (W) Building 1,TotalHeatingSensibleLoad (W) Building 2,TotalHeatingSensibleLoad (W) Building 3,TotalHeatingSensibleLoad (W) Building 4,TotalHeatingSensibleLoad (W) Building 5,TotalHeatingSensibleLoad (W) Building 6,TotalHeatingSensibleLoad (W) Building 8,TotalHeatingSensibleLoad (W) Building 9,TotalHeatingSensibleLoad (W) Building 12,TotalHeatingSensibleLoad (W) Building 14,TotalHeatingSensibleLoad (W) Building 19,TotalHeatingSensibleLoad (W) Building 23,TotalHeatingSensibleLoad (W) Building 26,TotalHeatingSensibleLoad (W) Building 27,TotalHeatingSensibleLoad (W) Building 32,TotalHeatingSensibleLoad (W) Building 33,TotalWaterHeating (W) Building 1,TotalWaterHeating (W) Building 2,TotalWaterHeating (W) Building 3,TotalWaterHeating (W) Building 4,TotalWaterHeating (W) Building 5,TotalWaterHeating (W) Building 6,TotalWaterHeating (W) Building 8,TotalWaterHeating (W) Building 9,TotalWaterHeating (W) Building 12,TotalWaterHeating (W) Building 14,TotalWaterHeating (W) Building 19,TotalWaterHeating (W) Building 23,TotalWaterHeating (W) Building 26,TotalWaterHeating (W) Building 27,TotalWaterHeating (W) Building 32,TotalWaterHeating (W) Building 33
2017-04-05 15:00:00,-2097.6,-2389.1,-2108.8,-47460.4,-22837.6,-24262.1,-60622.2,-4227.9,-9740.2,-11036.3,-24796.6,-24099.9,-64781.6,-111043.5,-13893.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,572.5,2531.3,27935.5,11397.7,12211.9,36777.3,1125.7,10452.7,2400.6,11698.1,13696.0,22864.7,51815.0,3952.5,0.0
2017-04-05 16:00:00,-2316.1,-2356.3,-2305.0,-128832.7,-38130.6,-72881.1,-89395.3,-4561.8,-12155.3,-9144.4,-40855.3,-39063.7,-46778.0,-232132.4,-12613.2,0.0,0.0,0.0,0.0,4709.4,17.2,2692.6,2185.9,0.0,0.0,0.0,0.0,10.5,0.0,6563.5,0.0,0.0,296.9,579.6,2540.8,27899.5,242.3,12205.8,506.9,1240.2,12636.3,2194.1,250.6,319.2,8295.9,51850.8,647.9,0.0
2017-04-05 17:00:00,-2174.3,-2383.7,-2691.8,-140683.5,-30685.4,-80045.6,-51762.6,-3886.0,-10535.4,-7207.6,-32869.0,-29707.1,-35620.5,-266904.1,-11502.0,0.0,0.0,0.0,0.0,518.7,11.9,204.3,221.3,0.0,0.0,0.0,0.0,0.0,0.0,147.3,0.0,0.0,275.9,593.9,2670.0,29439.3,241.1,14290.7,499.3,1053.2,9100.5,2238.0,249.5,318.4,8294.9,54736.4,646.4,0.0
2017-04-05 18:00:00,-1486.5,-1917.0,-2699.6,-63972.0,-9729.0,-38204.9,-14078.4,-2345.6,-6729.3,-3449.0,-9108.1,-8474.3,-27081.6,-156311.8,-8154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.5,647.2,2890.6,31782.2,239.9,19602.8,504.6,998.9,8046.7,2249.8,248.4,317.6,10674.1,58960.9,1187.3,0.0
2017-04-05 19:00:00,-192.3,-637.7,-1803.1,-118291.1,-15292.0,-69718.6,-26904.3,0.0,-47.8,-58.1,-15900.8,-15591.5,-5284.9,-229402.3,-1292.1,0.0,0.0,0.0,0.0,4679.4,43.3,2703.2,2727.6,32.6,1214.7,0.0,21.3,29.3,0.0,2758.4,0.0,0.0,248.5,668.3,2967.5,32558.1,241.8,16526.4,501.1,937.0,6844.2,2073.5,249.9,316.7,12272.1,60572.0,1547.1,0.0
2017-04-05 20:00:00,0.0,-211.3,-1434.4,-126333.9,-13827.8,-69782.4,-23305.9,0.0,0.0,0.0,-13835.9,-14763.2,-608.9,-232852.6,-91.1,0.0,37.3,0.0,0.0,2225.7,170.9,1473.1,1888.9,208.9,2475.1,0.0,127.8,101.1,0.0,2374.3,0.0,0.0,254.2,642.5,2815.8,31030.2,241.3,16491.3,502.3,955.2,7211.0,1670.1,249.9,318.9,5637.7,57540.4,45.6,0.0
2017-04-05 21:00:00,0.0,-3.9,-809.7,-124914.8,-9870.0,-69084.9,-20824.4,0.0,0.0,0.0,-9940.1,-11152.3,-1615.9,-229217.5,0.0,0.0,114.1,0.0,0.0,3426.1,398.6,1516.0,2199.2,521.4,3346.8,0.0,479.4,314.5,0.0,3198.6,0.0,0.0,246.4,658.3,2878.0,31742.1,240.1,20669.3,503.0,857.0,5433.4,84.2,248.8,318.5,5634.3,59104.6,45.5,0.0
2017-04-05 22:00:00,0.0,0.0,-32.4,-110818.0,-6085.0,-60651.2,-14425.7,0.0,0.0,0.0,-6098.3,-7075.0,-2594.8,-202436.0,0.0,0.0,0.0,19.1,0.0,4625.7,914.5,2517.9,3839.2,0.0,0.0,0.0,1162.7,855.4,0.0,6929.7,0.0,0.0,245.5,609.0,2751.0,30204.1,241.3,17595.3,500.0,819.9,4810.1,84.2,249.1,317.7,5646.5,56086.5,45.1,0.0
2017-04-05 23:00:00,0.0,0.0,0.0,-87559.4,-3933.1,-48084.9,-9580.2,0.0,0.0,0.0,-3992.8,-4807.6,-3158.9,-165839.1,0.0,0.0,0.0,127.7,0.0,5543.3,1281.8,3532.2,5418.1,0.0,0.0,0.0,1687.1,1290.2,0.0,9710.7,0.0,0.0,248.1,557.3,2463.0,27144.0,241.6,13355.8,504.9,821.2,4798.5,84.1,250.2,316.8,5639.3,50397.6,44.8,0.0
2017-04-06 00:00:00,0.0,0.0,0.0,-67741.5,-2860.7,-36502.7,-7924.1,0.0,0.0,0.0,-2957.3,-3701.2,-503.5,-125335.1,0.0,0.0,0.0,0.0,0.0,6810.2,1877.3,4599.6,8028.7,0.0,0.0,0.0,2493.7,1866.6,0.0,12893.4,0.0,0.0,4.2,545.6,2401.3,26398.5,240.4,12224.6,497.6,21.4,379.0,84.0,249.1,318.6,5632.8,49015.8,44.5,0.0
2017-04-06 01:00:00,0.0,0.0,0.0,-58360.0,-2210.7,-31209.7,-6877.9,0.0,0.0,0.0,-2405.5,-2998.3,-4157.8,-111189.3,0.0,0.0,0.0,0.0,0.0,8314.8,2933.4,5744.4,11487.4,0.0,0.0,0.0,3774.8,2852.3,0.0,16527.5,0.0,0.0,4.2,9.2,42.4,25550.1,240.8,11147.3,506.8,21.4,373.5,83.9,248.2,318.6,5646.1,47436.8,44.2,0.0
2017-04-06 02:00:00,0.0,0.0,0.0,-55412.4,-2131.5,-29643.9,-6765.4,0.0,0.0,0.0,-2287.4,-2922.3,0.0,-105122.2,0.0,0.0,0.0,0.0,0.0,8396.0,3061.6,5788.0,12322.0,0.0,0.0,0.0,3910.7,3025.8,0.0,16607.7,0.0,0.0,4.2,9.2,42.3,25543.3,241.8,11128.0,499.1,21.3,380.4,83.9,250.6,317.8,5640.9,47424.9,43.9,0.0
2017-04-06 03:00:00,0.0,0.0,0.0,-51279.2,-1820.6,-27175.2,-6320.1,0.0,0.0,0.0,-1991.3,-2628.9,-2649.3,-96802.3,0.0,0.0,0.0,0.0,0.0,10611.8,4392.6,7443.3,15384.6,0.0,0.0,0.0,5461.2,4434.7,0.0,20444.1,0.0,0.0,4.2,9.1,42.0,25549.4,240.6,11126.9,504.9,21.3,376.3,83.8,249.5,316.9,5633.3,47430.6,43.9,0.0
2017-04-06 04:00:00,0.0,0.0,0.0,-47315.9,-1608.2,-25551.5,-5861.3,0.0,0.0,0.0,-1716.5,-2387.6,0.0,-90452.3,0.0,0.0,0.0,1350.8,369.0,13800.4,6089.0,9834.0,19489.2,0.0,0.0,0.0,7364.0,6232.8,0.0,26876.9,0.0,0.0,4.2,9.1,41.7,26338.7,240.2,12183.1,500.9,21.2,376.2,83.7,248.4,318.3,5643.6,48898.7,45.7,0.0
2017-04-06 05:00:00,0.0,0.0,0.0,0.0,-1651.3,0.0,0.0,0.0,0.0,0.0,-1768.9,-2437.3,0.0,0.0,0.0,0.0,0.0,1250.2,87.8,0.0,5621.4,0.0,0.0,0.0,0.0,0.0,6698.7,5580.7,0.0,0.0,0.0,0.0,4.2,9.1,41.4,27082.9,242.0,15327.8,502.5,21.1,379.1,83.7,250.0,318.7,5642.5,50269.0,45.4,0.0
2017-04-06 06:00:00,0.0,0.0,0.0,0.0,-2433.3,0.0,0.0,0.0,0.0,0.0,-2675.1,-3502.6,0.0,0.0,0.0,0.0,719.1,1116.5,19.1,0.0,4699.2,0.0,0.0,1890.3,0.0,0.0,5728.5,4474.0,0.0,0.0,0.0,0.0,299.4,526.8,2322.6,30906.7,240.9,20625.0,502.8,1216.5,7218.0,83.6,249.9,317.9,5634.9,57492.7,45.1,0.0
2017-04-06 07:00:00,0.0,0.0,0.0,-47643.4,-3252.8,-25761.9,-10186.3,0.0,0.0,0.0,-3422.5,-4448.0,-1970.3,-89530.8,0.0,0.0,1543.6,736.1,0.0,24212.9,2841.6,21649.7,20147.9,5221.6,25774.6,0.0,3632.3,2525.9,7335.7,50275.1,436.2,0.0,271.1,675.8,2930.8,32446.8,239.7,24920.7,500.2,987.9,7756.1,83.5,248.7,317.0,5640.0,60283.9,44.8,0.0
2017-04-06 08:00:00,0.0,0.0,0.0,-27483.3,-1272.7,-15785.6,0.0,0.0,0.0,0.0,-1168.5,-1891.3,-22090.2,-68691.8,0.0,0.0,667.1,511.9,0.0,0.0,29.0,0.0,85.7,1683.5,3260.3,16231.3,24.2,19.0,500.8,1406.5,260.4,0.0,278.0,637.9,2877.5,31708.5,11377.6,19761.2,36697.8,1142.9,10793.7,83.5,11616.0,13664.4,14630.1,58951.9,2083.3,0.0
2017-04-06 09:00:00,0.0,0.0,0.0,-26797.3,-11342.1,-14906.6,-34027.1,0.0,0.0,0.0,-11201.8,-14593.5,-26945.8,-64918.6,0.0,0.0,118.1,134.8,0.0,16024.8,1280.3,16472.4,15070.1,399.9,1553.0,2800.8,1618.1,1306.7,0.0,32143.9,0.0,0.0,282.0,613.2,2741.8,30188.6,11331.3,16494.2,36692.9,1175.8,11423.6,768.8,11625.8,13689.0,21518.9,55963.5,3648.8,0.0
2017-04-06 10:00:00,0.0,0.0,0.0,-34381.0,-10018.7,-18677.4,-35559.7,0.0,0.0,0.0,-9886.7,-12756.2,-36552.8,-70586.6,0.0,0.0,23.7,3.4,0.0,3396.0,1074.5,2205.5,2773.2,48.6,212.3,432.9,1269.3,1125.1,0.0,5980.3,0.0,0.0,284.5,606.5,2679.8,29368.4,11325.4,14371.6,36697.4,1185.4,11643.9,1267.1,11638.3,13724.5,22328.1,54592.6,3823.1,0.0
2017-04-06 11:00:00,0.0,0.0,-484.9,-6133.8,-8989.4,-4138.2,-23798.8,0.0,0.0,0.0,-8832.9,-11472.8,-40026.9,-35683.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,295.5,625.5,2736.3,30166.1,11337.1,12236.5,36712.1,1268.2,13227.1,2005.5,11654.3,13757.7,24682.3,56032.0,4370.8,0.0
2017-04-06 12:00:00,0.0,-6.3,-933.5,-14257.2,-9245.4,-8266.5,-26984.8,0.0,0.0,0.0,-9105.0,-11678.1,-42043.8,-43174.1,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,49.9,217.9,0.0,0.0,0.0,0.0,70.7,0.0,0.0,308.7,592.6,2663.2,29393.9,11352.2,12189.8,36718.5,1389.4,15246.5,2707.4,11673.9,13665.7,26547.4,54573.9,4786.3,0.0
2017-04-06 13:00:00,0.0,-24.0,-912.8,-15626.3,-10380.9,-8940.5,-32697.5,0.0,0.0,0.0,-10326.6,-12909.6,-42572.8,-45001.3,-488.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.6,0.0,0.0,305.7,586.8,2606.6,28606.0,11368.7,12190.2,36729.0,1349.5,14676.3,3003.5,11634.6,13691.7,27620.5,53204.8,5026.7,0.0
2017-04-06 14:00:00,0.0,-19.4,-645.2,-14648.2,-11466.1,-8423.7,-36264.3,0.0,0.0,0.0,-11516.5,-13999.5,-45060.6,-43004.8,-1075.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,281.9,578.8,2527.2,27862.4,11353.3,12190.7,36732.3,1137.9,10706.9,2894.4,11622.0,13727.2,21782.8,51691.7,3707.4,0.0
2017-04-06 15:00:00,-7.1,-101.2,-643.5,-15224.4,-12714.8,-8824.3,-38891.2,0.0,0.0,0.0,-12923.1,-15117.0,-49873.9,-48019.1,-3508.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.9,562.7,2538.7,27831.2,11321.8,12196.5,36741.2,1124.2,10440.1,2443.4,11633.6,13751.3,22853.7,51714.1,3944.0,0.0
2017-04-06 16:00:00,-180.9,-300.2,-991.7,-31262.8,-24278.9,-13789.3,-50729.1,0.0,0.0,0.0,-25616.7,-27720.6,-27075.4,-70255.7,-3101.2,0.0,0.0,0.0,0.0,7415.7,53.2,8422.2,3791.3,0.0,0.0,0.0,38.6,21.7,0.0,16375.3,0.0,0.0,296.7,571.9,2524.0,27851.3,242.2,12201.3,506.9,1237.3,12611.2,2167.7,250.6,319.1,8290.4,51739.8,646.6,0.0
2017-04-06 17:00:00,-318.7,-752.5,-1581.0,-60413.7,-16338.3,-28255.7,-17559.0,-336.5,0.0,-277.9,-16942.6,-16845.2,-27472.6,-114720.1,-3446.4,0.0,0.0,0.0,0.0,378.3,40.6,168.5,0.0,0.0,0.0,0.0,15.3,3.3,0.0,249.0,0.0,0.0,275.8,611.2,2673.5,29403.1,241.1,14288.8,499.2,1053.9,9086.1,2227.4,249.6,318.4,8284.9,54611.5,645.1,0.0
2017-04-06 18:00:00,-506.1,-1056.5,-2007.4,-39420.8,-4695.8,-23047.8,-1388.6,-490.2,0.0,-458.6,-4036.1,-4431.0,-26716.7,-103647.3,-4402.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.8,638.1,2875.6,31671.3,240.0,19564.0,504.7,997.7,8035.1,2284.7,248.5,317.6,10658.9,58827.6,1184.8,0.0
2017-04-06 19:00:00,0.0,-566.6,-1688.8,-89058.0,-16153.7,-47676.5,-18025.5,0.0,0.0,-4.9,-16079.8,-17281.3,-26490.1,-178203.3,-3245.3,0.0,0.0,0.0,0.0,2512.6,23.9,3711.7,1070.1,0.0,138.2,0.0,0.0,0.0,0.0,7247.9,0.0,0.0,248.4,657.6,2954.7,32528.6,241.7,16511.0,501.1,936.2,6837.5,2015.7,249.8,316.7,12259.7,60441.7,1544.0,0.0
2017-04-06 20:00:00,0.0,-216.9,-1393.9,-106226.3,-11530.2,-54715.6,-18411.6,0.0,0.0,0.0,-12329.4,-12559.6,0.0,-193513.1,-43.9,0.0,0.0,0.0,0.0,405.6,31.3,661.1,282.9,100.1,1287.2,0.0,11.5,0.0,0.0,1513.5,0.0,0.0,254.2,633.0,2809.5,30902.9,241.4,16445.6,502.4,954.0,7199.7,1684.6,249.9,318.8,5642.8,57468.9,45.3,0.0
2017-04-06 21:00:00,0.0,-77.4,-908.4,-110214.2,-10390.5,-59872.6,-18867.5,0.0,0.0,0.0,-10211.5,-11727.6,-3011.4,-206459.6,0.0,0.0,30.7,0.0,0.0,745.2,28.3,407.3,136.6,202.2,1753.6,0.0,11.0,0.0,0.0,1072.2,0.0,0.0,246.5,655.2,2887.3,31733.9,240.2,20659.7,502.9,856.1,5434.4,86.2,248.8,318.5,5635.2,58834.8,45.5,0.0
2017-04-06 22:00:00,0.0,0.0,-326.3,-101732.1,-6740.8,-55668.5,-13367.8,0.0,0.0,0.0,-6713.4,-7718.1,-2664.5,-190315.4,0.0,0.0,0.0,0.0,0.0,1442.4,72.3,1036.7,743.1,0.0,0.0,0.0,140.4,0.0,0.0,2656.8,0.0,0.0,245.5,626.3,2734.6,30145.6,241.2,17582.0,500.1,819.8,4805.3,86.2,249.0,317.7,5639.4,56013.1,45.2,0.0
2017-04-06 23:00:00,0.0,0.0,0.0,-81168.8,-4689.3,-44113.1,-9571.3,0.0,0.0,0.0,-4724.6,-5483.5,-3278.6,-155929.6,0.0,0.0,0.0,0.0,0.0,1897.0,133.2,1540.6,1477.7,0.0,0.0,0.0,243.7,72.9,0.0,4058.6,0.0,0.0,248.1,547.5,2469.1,27076.5,241.6,13322.1,504.8,822.5,4795.9,86.1,250.3,316.8,5644.4,50315.4,44.9,0.0
2017-04-07 00:00:00,0.0,0.0,0.0,-63052.4,-3658.6,-34078.9,-8565.1,0.0,0.0,0.0,-3738.6,-4464.5,-3534.0,-122529.3,0.0,0.0,0.0,0.0,0.0,2816.3,278.3,2349.3,2537.9,0.0,0.0,0.0,447.9,213.6,0.0,6184.0,0.0,0.0,4.2,543.3,2387.8,26328.9,240.4,12212.6,497.7,21.4,378.4,86.0,249.2,318.5,5636.8,48847.9,44.6,0.0
2017-04-07 01:00:00,0.0,0.0,0.0,-59156.2,-3209.5,-32093.4,-8112.3,0.0,0.0,0.0,-3273.4,-4017.6,-444.3,-113958.7,0.0,0.0,0.0,0.0,0.0,3205.4,381.3,2684.8,3046.8,0.0,0.0,0.0,602.1,316.2,0.0,7121.1,0.0,0.0,4.2,9.6,42.5,25495.0,240.6,11140.4,506.7,21.4,373.1,86.0,248.2,318.6,5636.0,47352.8,44.3,0.0
2017-04-07 02:00:00,0.0,0.0,0.0,-52729.2,-2424.4,-28769.8,-7534.5,0.0,0.0,0.0,-2611.5,-3216.6,-4897.5,-102479.8,0.0,0.0,0.0,0.0,0.0,5429.5,1016.1,4616.2,5476.7,0.0,0.0,0.0,1438.1,974.7,0.0,11752.9,0.0,0.0,4.2,9.6,42.2,25491.8,241.9,11124.7,499.0,21.3,381.2,85.9,250.6,317.8,5645.9,47342.1,43.9,0.0
2017-04-07 03:00:00,0.0,0.0,0.0,-50499.8,-2292.1,-27567.3,-7369.3,0.0,0.0,0.0,-2488.6,-3105.4,0.0,-98061.4,0.0,0.0,0.0,0.0,0.0,6041.5,1201.2,5013.5,6011.6,0.0,0.0,0.0,1653.5,1171.3,0.0,12852.4,0.0,0.0,4.2,9.6,42.0,25496.4,240.7,11124.5,505.0,21.3,375.8,85.8,249.5,316.9,5638.4,47334.4,43.6,0.0
2017-04-07 04:00:00,0.0,0.0,0.0,-49271.4,-2170.5,-26941.6,-7216.2,0.0,0.0,0.0,-2334.3,-2937.9,-1670.4,-95319.8,0.0,0.0,0.0,509.9,0.0,6791.1,1476.1,5523.5,6632.9,0.0,0.0,0.0,1972.9,1479.0,0.0,14224.0,0.0,0.0,4.2,9.6,41.7,26271.3,240.1,12160.1,500.8,21.2,377.0,85.8,248.4,318.2,5633.3,48715.1,45.7,0.0
2017-04-07 05:00:00,0.0,0.0,0.0,0.0,-2533.8,0.0,0.0,0.0,0.0,0.0,-2588.5,-3296.2,0.0,0.0,0.0,0.0,0.0,408.5,0.0,0.0,743.6,0.0,0.0,0.0,0.0,0.0,1099.6,712.6,0.0,0.0,0.0,0.0,4.2,9.6,41.4,27030.0,242.1,15317.9,502.7,21.1,378.6,85.7,249.9,318.7,5646.6,50196.4,45.4,0.0
2017-04-07 06:00:00,0.0,0.0,0.0,0.0,-3256.7,0.0,0.0,0.0,0.0,0.0,-3412.0,-4278.4,0.0,0.0,0.0,0.0,294.0,447.8,0.0,0.0,924.7,0.0,0.0,689.8,0.0,0.0,1409.6,852.8,0.0,0.0,0.0,0.0,295.9,518.2,2317.7,30839.2,240.9,20603.2,502.7,1196.2,7211.4,85.6,249.9,317.9,5640.0,57311.2,45.1,0.0
2017-04-07 07:00:00,0.0,0.0,0.0,-49411.1,-5198.5,-26978.1,-11890.8,0.0,0.0,0.0,-5109.4,-6833.8,-8343.7,-94405.4,0.0,0.0,709.5,189.7,0.0,10996.3,324.8,12889.0,7657.4,2556.1,16942.5,0.0,445.0,219.6,1828.3,21516.2,0.0,0.0,272.5,658.4,2925.0,32369.0,239.7,24872.8,500.3,1003.8,7741.6,85.5,248.8,317.0,5632.7,60189.4,44.8,0.0
2017-04-07 08:00:00,0.0,0.0,-67.4,-27564.2,-1675.4,-15748.8,0.0,0.0,0.0,0.0,-1815.7,-2467.6,-26498.3,-71253.9,0.0,0.0,173.4,93.6,0.0,0.0,0.0,0.0,0.0,546.7,836.3,5261.4,0.0,0.0,0.0,146.9,0.0,0.0,278.4,648.7,2870.8,31652.4,11307.8,19699.8,36620.7,1142.4,10778.3,85.5,11604.9,13651.3,14625.7,58812.8,2078.8,0.0
2017-04-07 09:00:00,0.0,0.0,-708.7,-38175.8,-20489.5,-21771.1,-48176.3,0.0,0.0,0.0,-20626.4,-23367.3,-33071.9,-86569.8,-587.7,0.0,0.0,0.0,0.0,3362.3,25.2,4350.2,3347.7,0.0,0.0,0.0,37.0,14.2,0.0,6041.1,0.0,0.0,281.8,624.4,2736.7,30093.7,11312.1,16500.6,36628.7,1174.6,11404.6,782.7,11609.2,13665.2,21477.5,55884.9,3640.3,0.0
2017-04-07 10:00:00,-35.9,-208.3,-1018.8,-43335.2,-19541.1,-29614.2,-48961.2,-124.7,0.0,-853.5,-19731.8,-22194.7,-36387.1,-89001.7,-3550.6,0.0,0.0,0.0,0.0,137.9,26.3,0.0,231.2,0.0,0.0,0.0,19.0,15.9,0.0,55.8,0.0,0.0,284.2,599.5,2673.3,29336.3,11317.6,14340.7,36650.0,1183.6,11622.5,1237.4,11614.7,13683.5,22265.4,54479.4,3814.8,0.0
2017-04-07 11:00:00,0.0,-257.3,-1344.8,-8041.5,-11750.9,-4225.6,-34649.5,0.0,0.0,-288.7,-11818.7,-14081.7,-43993.6,-36951.8,-5258.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.1,609.6,2727.2,30054.2,11324.0,12213.1,36669.0,1266.3,13202.6,1978.2,11621.2,13706.5,24665.7,55861.2,4360.7,0.0
2017-04-07 12:00:00,0.0,-442.4,-1687.7,-14135.7,-12224.8,-8494.1,-38495.1,0.0,0.0,0.0,-12364.4,-14544.5,-45889.2,-48189.9,-6112.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.2,603.2,2659.0,29330.9,11331.4,12189.3,36683.5,1385.0,15216.4,2752.6,11628.7,13727.1,26515.8,54461.0,4776.4,0.0
2017-04-07 13:00:00,-58.0,-631.8,-1720.7,-16204.1,-13678.3,-9780.3,-43319.4,-9.9,0.0,0.0,-13913.1,-16024.2,-47335.3,-53207.8,-7667.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.2,592.8,2603.9,28543.9,11340.7,12189.7,36699.9,1350.5,14646.8,2942.6,11638.2,13651.7,27558.9,53077.8,5015.4,0.0
2017-04-07 14:00:00,-65.4,-468.5,-1242.6,-14975.8,-12740.6,-8997.6,-40731.9,-40.1,0.0,0.0,-12840.6,-15013.1,-46604.0,-49299.5,-7746.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.6,561.3,2518.5,27793.9,11350.5,12187.5,36713.9,1135.7,10689.5,2941.3,11648.3,13665.1,21753.0,51585.0,3698.9,0.0
2017-04-07 15:00:00,-113.0,-382.7,-959.2,-17837.2,-12328.4,-8957.5,-38352.1,-47.9,0.0,0.0,-12426.6,-14538.3,-50583.1,-50552.0,-9228.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.5,571.7,2534.9,27808.1,11319.8,12183.6,36681.2,1122.7,10421.5,2376.2,11619.9,13683.3,22786.6,51600.9,3935.3,0.0
2017-04-07 16:00:00,-45.5,-187.3,-894.7,-26661.8,-18633.6,-13324.7,-44881.8,-2.6,0.0,0.0,-18862.4,-21200.8,-27331.8,-61948.2,-2266.0,0.0,0.0,0.0,0.0,8511.8,389.9,10334.5,8663.6,0.0,0.0,0.0,638.6,458.2,0.0,18247.3,0.0,0.0,296.3,574.8,2517.1,27774.0,242.2,12182.6,506.8,1234.9,12587.7,2205.9,250.6,319.2,8284.7,51619.3,645.3,0.0
2017-04-07 17:00:00,0.0,-50.3,-865.4,-42423.5,-7715.1,-22566.4,-8422.4,0.0,0.0,0.0,-8221.1,-8800.7,-20049.7,-89176.0,-26.8,0.0,0.0,0.0,0.0,3152.1,681.1,3404.0,6824.2,1.2,0.0,0.0,987.9,800.4,0.0,7639.8,0.0,0.0,275.7,591.7,2671.4,29312.2,241.2,14265.8,499.4,1052.2,9072.8,2215.1,249.6,318.4,8282.6,54474.7,643.7,0.0
2017-04-07 18:00:00,0.0,0.0,-915.6,-33547.2,-1374.0,-19073.6,0.0,0.0,0.0,0.0,-1451.7,-1873.0,-25190.9,-81261.4,0.0,0.0,23.3,0.0,0.0,0.0,0.0,43.8,321.4,133.5,1299.5,0.0,0.0,0.0,0.0,201.4,0.0,0.0,263.3,646.2,2866.7,31666.2,240.0,19529.1,504.5,997.9,8024.6,2260.9,248.5,317.5,10651.4,58717.9,1182.1,0.0
2017-04-07 19:00:00,0.0,0.0,-622.9,-57396.5,-3833.1,-32028.1,-11853.5,0.0,0.0,0.0,-4097.0,-5273.1,-23244.9,-123251.5,0.0,0.0,145.5,18.2,0.0,28357.1,3226.7,27923.6,22242.4,427.4,3750.8,0.0,4143.8,3522.0,0.0,63568.1,0.0,0.0,248.2,667.4,2937.3,32355.6,241.7,16497.9,501.2,935.6,6829.1,2052.7,249.8,316.7,12242.3,60239.3,1540.7,0.0
2017-04-07 20:00:00,0.0,0.0,-450.3,-83021.5,-4786.2,-46261.9,-13202.8,0.0,0.0,0.0,-5002.4,-6181.6,0.0,-165379.3,0.0,0.0,283.3,119.0,0.0,8027.5,2764.2,7147.3,13373.0,760.9,6122.9,0.0,3629.7,2880.1,5.6,17619.0,0.0,0.0,254.1,641.7,2803.5,30855.8,241.4,16437.2,502.2,952.4,7191.5,1653.4,250.0,318.9,5637.5,57344.2,44.9,0.0
2017-04-07 21:00:00,0.0,0.0,0.0,-85698.4,-4266.5,-47804.2,-13238.8,0.0,0.0,0.0,-4507.5,-5619.6,-128.9,-170683.6,0.0,0.0,452.8,295.9,0.0,11816.2,3097.3,10425.6,12818.9,1115.6,6953.7,0.0,4093.6,3102.3,0.0,25291.9,0.0,0.0,246.5,644.8,2875.3,31640.8,240.2,20600.4,503.1,855.0,5429.0,83.6,248.8,318.5,5634.6,58727.6,45.6,0.0
