Datetime,TotalCoolingSensibleLoad (W) Building 10,TotalCoolingSensibleLoad (W) Building 11,TotalCoolingSensibleLoad (W) Building 13,TotalCoolingSensibleLoad (W) Building 16,TotalCoolingSensibleLoad (W) Building 20,TotalCoolingSensibleLoad (W) Building 18,TotalCoolingSensibleLoad (W) Building 22,TotalCoolingSensibleLoad (W) Building 24,TotalCoolingSensibleLoad (W) Building 28,TotalCoolingSensibleLoad (W) Building 29,TotalCoolingSensibleLoad (W) Building 30,TotalCoolingSensibleLoad (W) Building 31,TotalCoolingSensibleLoad (W) Building 34,TotalHeatingSensibleLoad (W) Building 10,TotalHeatingSensibleLoad (W) Building 11,TotalHeatingSensibleLoad (W) Building 13,TotalHeatingSensibleLoad (W) Building 16,TotalHeatingSensibleLoad (W) Building 20,TotalHeatingSensibleLoad (W) Building 18,TotalHeatingSensibleLoad (W) Building 22,TotalHeatingSensibleLoad (W) Building 24,TotalHeatingSensibleLoad (W) Building 28,TotalHeatingSensibleLoad (W) Building 29,TotalHeatingSensibleLoad (W) Building 30,TotalHeatingSensibleLoad (W) Building 31,TotalHeatingSensibleLoad (W) Building 34,TotalWaterHeating (W) Building 10,TotalWaterHeating (W) Building 11,TotalWaterHeating (W) Building 13,TotalWaterHeating (W) Building 16,TotalWaterHeating (W) Building 20,TotalWaterHeating (W) Building 18,TotalWaterHeating (W) Building 22,TotalWaterHeating (W) Building 24,TotalWaterHeating (W) Building 28,TotalWaterHeating (W) Building 29,TotalWaterHeating (W) Building 30,TotalWaterHeating (W) Building 31,TotalWaterHeating (W) Building 34
2017-04-24 11:00:00,-36556.6,-67289.4,-2618.8,-63454.1,-172503.3,-22946.9,-23865.8,-25313.1,-22198.5,-60482.3,-24734.3,-27201.7,-28005.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.8,6524.1,360.8,42519.7,55472.2,11102.5,13629.4,13306.5,4817.5,5913.8,12834.3,13473.7,32115.5
2017-04-24 12:00:00,-35187.6,-63945.2,-4126.1,-67461.9,-193461.2,-26023.2,-26694.5,-28435.0,-24825.6,-65480.1,-28114.5,-30180.2,-31648.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.7,7510.3,480.9,42520.1,53968.7,11075.0,13655.2,13323.1,5275.8,6098.3,12831.8,13497.2,31250.2
2017-04-24 13:00:00,-39245.2,-73819.0,-6021.0,-75681.8,-225421.1,-32430.2,-33965.2,-36411.8,-27822.0,-69767.8,-34942.6,-36915.1,-30344.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303.7,7225.6,505.9,42519.7,52602.2,11087.9,13683.5,13350.2,5543.4,6208.4,12854.4,13526.0,30460.3
2017-04-24 14:00:00,-38399.5,-73896.9,-5897.1,-77243.5,-224027.3,-30561.6,-33473.0,-36023.7,-29262.3,-70638.5,-33329.8,-34644.6,-25812.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783.3,5307.3,506.5,42520.4,51231.9,11101.5,13629.7,13311.2,4086.3,5624.5,12845.7,13474.6,29657.5
2017-04-24 15:00:00,-29000.4,-57622.8,-4364.6,-64408.0,-156647.3,-23173.8,-25522.3,-26767.9,-27087.4,-68759.3,-25410.9,-26759.2,-18598.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774.0,5181.4,424.8,42522.0,51144.7,11095.2,13655.0,13320.7,4352.9,5730.9,12827.1,13495.7,29649.4
2017-04-24 16:00:00,-25010.1,-50559.5,-3257.8,-98693.0,-297160.6,-36355.4,-39558.5,-41135.2,-20685.5,-53737.4,-39378.1,-41024.2,-18584.9,0.0,0.0,0.0,0.0,8845.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033.7,6225.6,396.6,533.0,51191.3,244.1,332.4,320.4,707.5,4296.5,302.9,326.6,29623.0
2017-04-24 17:00:00,-16626.6,-34231.5,-3190.2,-36175.5,-283725.5,-23377.5,-21123.8,-22307.1,-15820.3,-43382.4,-24522.3,-22382.3,-21131.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.3,4528.1,394.9,526.1,54009.1,243.0,331.6,319.6,707.3,4295.3,302.1,325.9,31307.9
2017-04-24 18:00:00,0.0,-27856.7,-2599.1,-3926.1,-159294.6,-3798.8,-4257.1,-4244.9,-15570.4,-41998.8,-4253.4,-4522.9,-24649.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.1,4010.6,412.4,527.0,58266.0,241.9,330.8,318.7,1302.7,4525.4,301.2,325.0,33700.7
2017-04-24 19:00:00,0.0,-23822.2,-1793.9,-38415.8,-307977.8,-16235.2,-17139.3,-17627.7,-14757.7,-41242.0,-17175.5,-17713.0,-23715.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.2,3432.6,369.8,530.0,59697.1,243.4,330.0,317.9,1700.8,4687.4,300.6,324.2,34587.0
2017-04-24 20:00:00,0.0,-18925.9,-226.1,-40527.5,-323688.0,-16345.4,-17209.7,-18382.1,-5634.8,-18363.4,-17863.3,-18681.9,-21651.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.5,3613.0,319.4,522.9,56889.6,243.3,331.7,320.1,44.0,115.5,302.9,326.1,32883.2
2017-04-24 21:00:00,0.0,-15841.0,0.0,-40175.5,-313173.7,-12472.6,-14374.7,-14184.3,-2116.8,-7291.3,-13773.1,-14609.6,-12476.7,0.0,0.0,0.0,0.0,0.0,29.8,1.4,0.0,0.0,0.0,0.0,25.2,0.0,1117.8,2749.6,86.1,532.0,58218.2,242.2,331.9,319.7,43.7,113.5,302.0,326.0,33756.6
2017-04-24 22:00:00,0.0,0.0,0.0,-30999.9,-291818.9,-9559.5,-11061.7,-10965.1,-2235.0,-7733.9,-10580.8,-11257.6,-4450.7,0.0,0.0,0.0,0.2,0.0,52.1,12.1,0.0,0.0,0.0,0.0,57.8,0.0,50.2,2448.7,85.6,526.8,55434.1,242.7,331.1,318.8,45.5,111.5,301.1,325.2,32112.5
2017-04-24 23:00:00,0.0,0.0,0.0,-19533.1,-227717.8,-5895.9,-6897.7,-6633.1,-1437.4,-5600.2,-6646.5,-7230.4,-241.5,0.0,0.0,0.0,70.8,60.7,388.9,52.1,71.2,0.0,0.0,205.0,361.1,0.0,49.8,2444.2,85.2,526.0,49777.0,243.6,330.3,318.0,45.5,115.2,300.8,324.4,28804.5
2017-04-25 00:00:00,0.0,0.0,0.0,-13754.6,-164541.9,-3381.3,-4267.0,-3819.4,-878.2,-3974.0,-3899.8,-4555.9,0.0,0.0,0.0,0.0,969.6,2769.7,1380.0,901.6,1083.5,0.0,0.0,1129.7,1484.1,0.0,49.4,139.7,84.7,530.6,48356.8,242.5,330.9,319.7,45.1,113.7,302.8,325.5,28010.7
2017-04-25 01:00:00,0.0,0.0,0.0,-11695.6,-151632.0,-2880.1,-3715.5,-3330.5,-838.2,-3748.6,-3409.0,-3978.1,0.0,0.0,0.0,0.0,2112.7,4273.0,1807.5,1218.0,1514.3,0.0,0.0,1484.5,1914.2,0.0,49.0,136.7,84.3,523.6,46835.4,242.1,332.1,319.8,44.8,111.7,301.9,326.2,323.2
2017-04-25 02:00:00,0.0,0.0,0.0,-9216.1,-130616.5,-2348.0,-3168.2,-2732.1,-530.8,-3006.7,-2778.9,-3151.9,0.0,0.0,0.0,0.0,4898.0,11678.0,3403.9,2605.1,3166.5,0.0,0.0,3039.0,3354.6,0.0,50.8,139.8,83.8,530.9,46851.4,243.9,331.3,318.9,44.5,114.8,301.0,325.4,318.5
2017-04-25 03:00:00,0.0,0.0,0.0,-8370.0,-127369.6,-2260.3,-3080.2,-2647.5,-504.3,-2967.1,-2703.6,-3050.7,0.0,0.0,0.0,0.0,6886.4,12940.9,3756.7,2968.1,3508.0,0.0,0.0,3464.0,3720.1,0.0,51.0,138.3,83.4,527.4,46795.3,242.8,330.5,318.1,44.2,113.9,301.1,324.6,313.9
2017-04-25 04:00:00,0.0,0.0,0.0,-7570.1,-122763.0,-2133.5,-2942.6,-2464.7,-443.1,-2722.1,-2572.8,-2880.6,0.0,0.0,0.0,0.0,7295.6,16646.1,4404.7,3561.0,4149.9,0.0,0.0,4153.1,4384.6,0.0,50.6,137.3,83.1,524.9,48222.9,241.6,330.1,319.4,43.9,111.9,302.7,324.9,314.4
2017-04-25 05:00:00,0.0,0.0,0.0,0.0,0.0,-1860.6,-2637.7,-2072.3,-249.5,-2006.1,-2309.3,-2544.4,-369.3,0.0,0.0,0.0,0.0,0.0,6484.2,5450.6,6199.7,0.0,0.0,6189.8,6516.6,0.0,50.2,139.9,87.1,531.3,49672.2,244.0,332.4,319.9,43.9,114.5,301.8,326.4,321.9
2017-04-25 06:00:00,-4858.1,0.0,0.0,0.0,0.0,-2605.0,-3688.7,-3066.6,-167.4,-1675.7,-3233.9,-3576.8,-1077.1,411.5,0.0,0.0,0.0,0.0,6014.4,4817.2,5486.5,110.3,136.2,5535.6,5860.5,1.8,49.8,3818.9,86.7,524.2,56668.3,243.1,331.6,319.0,45.7,114.0,300.9,325.6,27120.1
2017-04-25 07:00:00,-3970.8,-5759.7,0.0,-13735.3,-119766.1,-3216.2,-4527.9,-3725.4,-1220.8,-6545.5,-3930.7,-4309.9,-995.4,249.8,347.3,0.0,11636.4,54021.3,4253.8,3093.3,3632.1,30.3,0.0,3654.2,4049.8,0.0,1741.5,3809.4,86.2,529.9,59498.9,241.9,330.8,318.2,45.4,112.0,301.4,324.7,34476.6
2017-04-25 08:00:00,-8457.7,-10295.2,0.0,0.0,-101338.1,-1244.1,-1977.9,-914.5,-2130.3,-10941.7,-1688.1,-1645.4,-1484.4,0.0,0.0,477.9,82.1,87.2,120.7,14.4,0.0,0.0,0.0,0.0,56.6,0.0,1774.8,5328.8,85.7,42441.1,58182.5,11056.9,13608.9,13282.8,2290.8,4906.8,12801.8,13453.2,33632.7
2017-04-25 09:00:00,-9281.4,-6767.3,0.0,-44369.8,-98376.3,-11294.4,-15376.0,-13646.1,-5906.3,-19374.0,-14181.4,-15687.5,-2710.2,0.0,0.0,27.1,5842.3,38996.7,1978.6,1464.8,1782.2,0.0,0.0,1731.8,1927.7,0.0,1900.6,5647.0,187.5,42432.4,55245.1,11064.2,13626.2,13298.7,4009.4,5588.4,12810.4,13469.8,31995.3
2017-04-25 10:00:00,-10758.1,-7308.8,0.0,-43794.9,-108517.7,-10771.3,-13789.1,-12391.4,-6408.5,-23513.9,-13166.0,-14687.8,-2962.8,0.0,0.0,0.0,2503.3,6382.1,1563.9,1214.1,1442.5,0.0,0.0,1451.4,1552.2,0.0,1905.3,5753.0,252.6,42430.7,53900.2,11072.6,13647.4,13317.8,4204.0,5667.8,12825.8,13490.0,31223.3
2017-04-25 11:00:00,-13435.4,-10378.3,0.0,-38154.8,-72531.4,-10713.5,-13635.3,-13130.9,-9167.7,-30311.0,-12523.2,-13692.1,-8287.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.6,6509.5,367.8,42440.6,55264.5,11082.2,13634.6,13311.1,4806.5,5894.2,12841.0,13480.2,31990.1
2017-04-25 12:00:00,-13001.8,-9713.3,-47.3,-40630.3,-85219.1,-11560.8,-14298.3,-13983.6,-8538.4,-32261.7,-13423.9,-14455.6,-14875.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2388.9,7489.5,472.9,42440.6,53876.4,11077.7,13615.8,13287.4,5264.0,6088.5,12799.0,13458.7,31197.8
2017-04-25 13:00:00,-18404.3,-16027.9,-562.2,-48142.2,-84827.8,-15666.6,-18823.7,-18727.8,-10840.2,-32816.4,-17943.5,-19367.8,-15332.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2295.3,7209.6,510.9,42446.9,52472.0,11058.3,13634.8,13304.3,5528.5,6183.3,12812.1,13477.0,30382.6
2017-04-25 14:00:00,-20470.3,-16897.1,-970.1,-52033.6,-96205.1,-15659.1,-19583.9,-19823.5,-14515.5,-45047.4,-18122.6,-18910.5,-10882.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.0,5298.0,497.6,42452.5,51023.6,11066.4,13657.1,13324.5,4073.1,5615.4,12827.6,13498.4,29564.8
2017-04-25 15:00:00,-19047.0,-23681.1,-808.9,-53121.1,-104084.4,-15279.0,-19255.4,-19259.6,-16970.8,-49806.1,-17658.9,-18279.5,-6113.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772.6,5170.5,431.0,42453.8,51048.8,11074.6,13611.6,13295.8,4343.1,5715.1,12837.0,13460.9,29551.6
2017-04-25 16:00:00,-16083.6,-18199.6,-513.8,-72470.9,-176209.9,-25963.3,-30713.1,-31389.8,-11759.7,-31382.2,-29599.4,-30794.7,-6188.5,0.0,0.0,0.0,0.0,9446.3,0.0,75.2,0.0,0.0,0.0,0.0,0.0,0.0,2025.3,6212.1,389.7,533.0,51077.9,244.1,332.4,320.3,705.3,4285.0,302.9,326.6,29590.5
2017-04-25 17:00:00,-9792.7,-7936.9,-372.6,-23516.6,-186125.1,-15977.0,-17820.0,-18478.2,-7843.2,-20654.7,-17575.3,-17836.9,-14073.8,0.0,0.0,0.0,1.7,170.6,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.9,4519.9,401.4,526.0,53846.3,243.0,331.7,319.6,705.0,4279.2,302.1,325.9,31166.8
2017-04-25 18:00:00,0.0,-4580.2,-176.1,-6540.3,-131001.1,-1986.7,-2561.1,-2454.9,-6660.6,-19805.7,-2324.3,-2324.8,-15157.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.6,4003.6,405.5,527.2,58144.4,241.9,330.9,318.7,1300.3,4518.2,301.2,325.1,33666.9
2017-04-25 19:00:00,0.0,-3084.6,0.0,-22149.3,-186766.8,-6821.6,-8987.6,-7969.3,-4924.7,-16640.5,-7803.5,-8144.8,-9540.7,0.0,0.0,0.0,521.7,3752.4,433.9,250.0,166.2,0.0,0.0,175.0,292.0,0.0,1239.6,3429.4,371.2,529.9,59540.7,243.5,330.1,317.9,1696.3,4677.2,300.5,324.2,34441.6
2017-04-25 20:00:00,0.0,-2592.9,0.0,-27283.0,-245314.8,-10081.8,-12270.9,-11962.3,-342.6,-767.4,-9933.7,-10235.1,-13038.9,0.0,0.0,0.0,101.2,53.2,95.3,57.9,0.0,0.0,0.0,31.9,45.5,0.0,1370.9,3606.7,319.7,522.8,56666.4,243.3,331.6,320.0,44.6,112.4,302.9,326.0,32830.4
2017-04-25 21:00:00,0.0,-2028.4,0.0,-30363.0,-246427.6,-8656.6,-10786.2,-10282.4,0.0,-1.2,-9948.7,-10369.9,-2240.9,0.0,0.0,0.0,175.7,435.0,213.1,61.9,0.0,0.0,0.0,71.2,128.3,0.0,1112.3,2746.9,84.6,532.1,58178.0,242.2,331.9,319.7,44.3,113.2,302.0,326.1,33640.7
2017-04-25 22:00:00,0.0,0.0,0.0,-20312.1,-230152.5,-5997.8,-7329.3,-6942.8,0.0,0.0,-6771.2,-7268.4,-550.1,0.0,0.0,0.0,577.5,854.1,421.2,86.7,49.2,0.0,0.0,181.2,282.6,0.0,49.0,2450.6,84.2,526.7,55237.0,242.8,331.1,318.9,44.0,114.6,301.1,325.2,32022.9
2017-04-25 23:00:00,0.0,0.0,0.0,-13283.7,-176959.9,-3150.8,-4221.7,-3824.1,0.0,0.0,-3679.9,-4232.1,0.0,0.0,0.0,0.0,3694.8,7441.8,1573.3,1057.5,1216.2,0.0,0.0,1135.4,1555.0,0.0,50.5,2438.4,83.8,526.1,49673.3,243.6,330.3,318.0,43.7,112.6,300.7,324.4,28741.5
2017-04-26 00:00:00,0.0,0.0,0.0,-10479.2,-139915.6,-2636.3,-3582.8,-3131.0,0.0,0.0,-3109.3,-3478.6,0.0,0.0,0.0,0.0,7032.5,14752.1,2895.2,2152.9,2459.5,0.0,0.0,2427.3,2833.7,0.0,51.0,140.4,83.3,530.5,48226.2,242.5,330.8,319.6,45.6,112.9,302.8,325.4,27937.1
2017-04-26 01:00:00,0.0,0.0,0.0,-8475.7,-126964.9,-2301.7,-3173.6,-2629.3,0.0,0.0,-2770.1,-3050.7,0.0,0.0,0.0,0.0,10987.4,25960.1,4798.9,3776.7,4365.5,0.0,0.0,4352.8,4819.0,0.0,50.6,137.4,83.8,523.5,46681.7,242.2,332.2,319.8,45.4,114.8,301.9,326.2,323.2
2017-04-26 02:00:00,0.0,0.0,0.0,-7326.6,-117032.0,-2147.4,-2988.7,-2439.9,0.0,0.0,-2616.0,-2869.8,0.0,0.0,0.0,0.0,11795.9,28819.1,5458.4,4544.6,5215.5,0.0,0.0,5113.7,5595.5,0.0,50.2,138.7,87.0,531.1,46709.0,243.9,331.4,319.0,45.1,112.8,301.0,325.4,318.6
2017-04-26 03:00:00,0.0,0.0,0.0,-6019.5,-109991.3,-1912.0,-2729.2,-2099.1,0.0,0.0,-2386.8,-2585.2,0.0,0.0,0.0,0.0,17307.4,41195.0,7661.4,6857.1,7623.9,0.0,0.0,7356.6,7869.5,0.0,49.8,139.0,86.6,527.3,46711.9,242.7,330.6,318.1,44.8,112.5,301.0,324.6,313.9
2017-04-26 04:00:00,0.0,0.0,0.0,-5314.8,-109528.5,-1796.3,-2607.5,-1959.4,0.0,0.0,-2277.7,-2452.7,0.0,0.0,0.0,0.0,16548.4,45228.2,8544.5,7626.2,8455.8,0.0,0.0,8204.5,8704.0,1766.8,49.4,136.2,86.1,525.1,48088.7,241.6,330.0,319.3,44.5,115.0,302.8,324.8,314.3
2017-04-26 05:00:00,0.0,0.0,0.0,0.0,0.0,-1737.4,-2544.3,-1884.0,0.0,0.0,-2221.6,-2382.2,0.0,0.0,0.0,0.0,0.0,0.0,8682.6,7663.1,8430.0,0.0,0.0,8349.9,8772.6,498.8,49.0,140.6,85.7,531.2,49517.7,244.1,332.4,319.9,44.2,113.0,301.8,326.4,321.9
2017-04-26 06:00:00,-2375.3,0.0,0.0,0.0,0.0,-2454.9,-3557.3,-2830.9,0.0,0.0,-3122.3,-3429.4,0.0,2106.3,791.7,0.0,0.0,0.0,8173.4,6746.6,7005.0,1773.4,1911.9,7149.8,7272.4,106.1,50.5,3835.9,85.2,524.2,56514.9,243.0,331.6,319.1,43.9,112.1,300.9,325.6,27046.7
2017-04-26 07:00:00,-1000.5,-484.6,0.0,-13256.3,-131979.9,-4469.7,-6117.9,-5511.4,-443.2,-3177.4,-5187.4,-5905.8,-361.4,1186.7,2126.3,0.0,10858.0,55081.4,2836.7,1736.2,1878.1,353.2,37.8,2310.9,2548.9,0.0,1745.4,3781.4,84.8,530.0,59350.9,241.9,330.8,318.2,44.0,115.2,301.3,324.8,34399.9
2017-04-26 08:00:00,-4150.8,-6154.8,0.0,0.0,-117301.9,-1823.2,-2978.5,-2480.6,-3734.9,-10205.3,-1956.4,-3201.7,-3627.7,0.0,16.5,2204.2,89.3,141.0,56.6,30.4,0.0,0.0,0.0,0.0,0.0,0.0,1770.7,5321.6,84.3,42351.7,58009.1,11040.4,13588.6,13262.8,2284.4,4895.7,12783.7,13433.1,33513.6
2017-04-26 09:00:00,-7782.7,-9830.6,0.0,-56496.2,-184956.0,-19520.8,-24199.4,-22170.4,-7669.1,-26084.8,-21991.7,-25836.6,-6506.6,0.0,0.0,300.7,3965.7,28198.5,978.7,650.1,724.7,0.0,0.0,883.4,1019.1,0.0,1899.4,5641.5,184.4,42349.5,55093.5,11044.1,13599.1,13272.5,4001.9,5573.1,12786.3,13443.2,31921.1
2017-04-26 10:00:00,-10906.9,-11753.2,0.0,-55759.9,-190860.0,-19308.9,-21898.3,-21260.1,-7693.4,-32036.7,-21301.0,-24804.0,-7612.3,0.0,0.0,0.0,2055.4,14392.8,1059.9,778.8,928.2,0.0,0.0,1033.1,1098.3,0.0,1898.3,5732.3,257.2,42361.6,53766.5,11049.1,13611.7,13283.8,4193.1,5648.0,12795.8,13456.0,31121.5
2017-04-26 11:00:00,-13344.0,-12687.8,-221.1,-45757.6,-98164.4,-12935.2,-15234.9,-14778.1,-10321.4,-42721.0,-15025.5,-16719.1,-13383.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149.1,6503.9,366.1,42369.2,55092.6,11053.9,13626.9,13297.2,4789.2,5880.9,12806.3,13469.6,31911.3
2017-04-26 12:00:00,-13804.6,-12652.7,-688.7,-47450.4,-98789.8,-14545.4,-16455.9,-16398.5,-12693.1,-47830.1,-16805.9,-18131.3,-19823.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2388.0,7460.6,470.7,42379.8,53770.1,11059.5,13600.2,13280.0,5254.4,6069.3,12814.2,13447.0,31132.7
2017-04-26 13:00:00,-16410.4,-17703.8,-1318.1,-50943.7,-110730.8,-16570.1,-18936.7,-19192.9,-14375.5,-50820.2,-19223.9,-20131.0,-20123.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2292.0,7196.9,509.7,42387.4,52299.7,11064.9,13594.7,13266.8,5515.2,6173.5,12780.1,13438.5,30291.1
2017-04-26 14:00:00,-19470.6,-27329.4,-1646.3,-58473.3,-120226.0,-19438.4,-23424.7,-24470.9,-17237.7,-56803.7,-22519.5,-23041.3,-16791.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776.6,5291.4,500.2,42396.5,50897.7,11043.2,13607.3,13277.6,4061.7,5598.1,12787.9,13450.0,29472.1
2017-04-26 15:00:00,-21184.8,-36175.6,-1752.1,-64536.5,-134636.2,-20463.9,-26543.9,-27476.9,-23135.0,-65149.8,-23795.5,-23271.0,-15939.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.6,5155.3,426.1,42405.8,50945.5,11043.0,13620.3,13289.1,4327.9,5698.2,12797.4,13463.0,29513.2
2017-04-26 16:00:00,-23227.0,-39980.1,-1560.7,-112200.7,-301730.6,-38585.9,-46400.0,-49100.9,-23846.6,-56313.4,-43575.7,-43117.4,-20459.6,0.0,0.0,0.0,0.0,9943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.1,6201.3,390.3,533.0,50871.9,244.1,332.4,320.4,704.0,4275.1,303.0,326.6,29461.1
2017-04-26 17:00:00,-18757.8,-30588.9,-1342.3,-62891.1,-325589.3,-30648.8,-34692.2,-37912.8,-23851.7,-45727.0,-34023.4,-32276.0,-25859.6,0.0,0.0,0.0,0.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.5,4510.3,400.8,525.9,53744.6,243.0,331.6,319.5,704.3,4269.1,302.1,325.8,31139.3
2017-04-26 18:00:00,0.0,-23600.9,-863.6,-23556.3,-202073.6,-8745.1,-10617.6,-12631.4,-23034.7,-40574.4,-11425.1,-9494.9,-28935.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.5,4000.4,401.2,527.3,57936.7,241.9,330.8,318.7,1295.0,4504.2,301.1,325.0,33513.1
2017-04-26 19:00:00,0.0,-14764.5,-317.1,-51685.5,-292761.4,-18991.3,-20675.3,-23232.6,-12965.2,-32169.7,-21773.6,-20477.9,-22966.4,0.0,0.0,0.0,10.5,371.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.5,3421.7,375.6,529.8,59371.6,243.4,330.0,317.8,1692.1,4665.6,300.6,324.2,34394.0
2017-04-26 20:00:00,0.0,-8703.9,0.0,-42469.6,-281905.4,-16378.6,-17808.9,-18864.6,-3158.9,-6329.0,-17826.6,-18348.4,-16947.5,0.0,0.0,0.0,19.7,746.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,1362.1,3600.5,314.4,522.7,56556.0,243.3,331.7,320.1,45.4,113.7,302.9,326.2,32759.1
2017-04-26 21:00:00,0.0,-6675.7,0.0,-39576.8,-284332.6,-13318.6,-15476.3,-15985.8,-1319.7,-2418.2,-15094.1,-14755.7,-9031.7,0.0,0.0,0.0,24.4,387.6,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,1116.8,2743.9,83.3,532.2,57968.7,242.2,331.9,319.7,45.5,111.7,302.0,326.0,33517.9
2017-04-26 22:00:00,0.0,0.0,0.0,-27891.5,-247839.8,-8087.0,-9690.7,-9657.4,-1136.6,-3184.8,-9154.1,-9324.1,-1945.8,0.0,0.0,0.0,113.0,2747.1,175.7,57.0,23.1,0.0,0.0,39.1,97.1,0.0,50.1,2451.2,84.2,526.6,55184.3,242.8,331.1,318.8,45.2,114.8,301.1,325.2,31919.6
2017-04-26 23:00:00,0.0,0.0,0.0,-16131.5,-187227.6,-4186.2,-5231.9,-4882.2,-453.1,-1978.4,-4663.3,-5049.5,0.0,0.0,0.0,0.0,1199.1,8614.8,1142.8,692.6,748.2,0.0,0.0,726.2,1045.5,0.0,49.8,2434.8,87.0,526.2,49481.4,243.6,330.3,317.9,44.8,113.9,300.9,324.4,28679.8
2017-04-27 00:00:00,0.0,0.0,0.0,-11374.8,-142935.2,-2914.6,-3906.4,-3381.3,-246.2,-1686.1,-3247.9,-3676.4,0.0,0.0,0.0,0.0,3025.5,14511.8,2328.0,1803.9,1901.7,0.0,0.0,1769.4,2192.8,0.0,49.4,140.6,86.5,530.5,48109.5,242.5,330.9,319.8,44.5,111.9,302.8,325.6,27861.4
2017-04-27 01:00:00,0.0,0.0,0.0,-9972.4,-132983.3,-2647.3,-3593.7,-3077.8,-270.6,-1857.7,-3025.5,-3452.4,0.0,0.0,0.0,0.0,4956.4,14828.8,2585.9,1893.0,2050.5,0.0,0.0,1995.6,2508.1,0.0,49.0,137.7,86.1,523.4,46588.5,242.1,332.1,319.8,44.2,114.4,301.9,326.2,323.2
2017-04-27 02:00:00,0.0,0.0,0.0,-8647.6,-122621.6,-2419.9,-3304.8,-2782.0,-222.1,-1707.7,-2820.7,-3211.7,0.0,0.0,0.0,0.0,6129.6,16409.2,3029.5,2204.7,2413.5,0.0,0.0,2499.3,3002.3,0.0,50.9,138.2,85.6,531.2,46547.7,243.9,331.3,318.9,43.9,114.1,301.0,325.4,318.6
2017-04-27 03:00:00,0.0,0.0,0.0,-8352.3,-127767.6,-2660.2,-3496.2,-3085.4,-421.3,-2048.1,-3094.8,-3536.1,0.0,0.0,0.0,0.0,6018.7,9695.1,2164.3,1316.4,1478.4,0.0,0.0,1588.5,2161.5,0.0,50.9,139.3,85.2,527.3,46601.6,242.8,330.5,318.1,43.8,112.1,301.1,324.5,313.9
2017-04-27 04:00:00,0.0,0.0,0.0,-6092.4,-111018.1,-1969.7,-2732.8,-2107.8,-69.3,-877.7,-2396.3,-2638.3,0.0,0.0,0.0,0.0,13097.4,31763.5,5801.4,4919.8,5454.6,0.0,0.0,5397.4,5976.0,393.6,50.5,136.3,84.7,525.2,47978.0,241.6,330.1,319.4,45.7,114.0,302.7,325.0,314.2
